,University,Job Details,URL
462,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Computing
Research Associate (two posts)
(Ref. 22021007)
[Appointment period: each for twelve months]
Duties
The appointees will assist the project leader in the research project - “Investigation of hierarchical representation for multi-model fusion”.
Qualifications
Applicants should have:
(a) a doctoral degree in Computer Science, Electrical and Computer Engineering or Mathematics;
(b) at least one year of postdoctoral research experience at the time of application; and
(c) excellent research experience related to deep learning and visual computing.
Applicants are invited to contact Prof. Chen Changwen at tel no. 2766 7250 or email changwen.chen@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered. 

Consideration of applications will commence on 15 June 2022 until the positions are filled.

Apply Now

Posting date: 10 February 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22021007
463,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
School of Design
Part-time Project Assistant
(Ref. 22021005-06)
(1) Part-time Project Assistant
[Appointment period: ten months]
(2) Part-time Project Assistant
[Appointment period: six months]
Duties
The appointees will assist the project leader in the project - “Product design for entrepreneurship”.
For Post 1, he/she will be required to:
(a) assist in preparing course material, including coordination of content, designing graphic, collecting design artefacts and developing quizzes;
(b) liaise with the Educational Development Centre (EDC) and the edX platform;
(c) communicate with collaborators for teaching content;
(d) prepare related documents required by EDC and edX; and
(e) perform any other duties as assigned by the project leader or her delegates.
For Post 2, he/she will be required to:
(a) review the lecture content for video production;
(b) assist in video production of lectures, including drafting storyboard, video shooting, editing and  animation;
(c) collaborate with EDC video production team;
(d) finalise video and releasing it on edX; and
(e) perform any other duties as assigned by the project leader or her delegates.
Qualifications
Applicants should have:
(a) an honours degree in Education, Business Management, Multimedia or Animation or an equivalent qualification;
(b) knowledge of using animation related software and producing animation content;
(c) experience in online teaching or learning platform;
(d) an excellent command of spoken English; and
(e) the ability to work independently and meet the work schedule.
Applicants are invited to contact Dr Xihui Liu at tel no. 2766 5447 or email sylvia.liu@polyu.edu.hk for further information.
Conditions of Service
The remuneration rate is HK$122 per hour. 

Consideration of applications will commence on 15 June 2022 until the positions are filled.

Apply Now

Posting date: 10 February 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22021005
464,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Jockey Club Design Institute for Social Innovation
Project Associate / Project Assistant – Social Stream
(Ref. 22021004)
[Appointment period: twelve months initially, with possibility of further appointment]
Duties
The appointee will assist the project leader in the research project – “Operation SoInno”. He/She will be required to:
(a) provide research and project management support to the Jockey Club Design Institute for Social Innovation (JCDISI);
(b) research on the subjects of design and social innovation;
(c) engage social groups and beneficiaries, such as youth, family, student, teacher, senior citizen and specific underprivileged groups;
(d) liaise with scholars, designers, researchers within the University as well as external partners such as government bodies, corporations, media, charities, social enterprises and non-governmental organizations;
(e) assist in the organization and evaluation of symposiums, workshops, seminars, focus groups and action projects;
(f) prepare, present and publish project materials through JCDISI website, digital archives, social media platforms, exhibitions and publications; and
(g) perform any other duties as assigned by the Director of JCDISI or his delegates.
The appointee may be required to work occasionally outside normal office hours, including Saturdays and Sundays.
Qualifications
Applicants for the Project Associate post should have a master’s degree in Design, Humanities, Social Sciences or related disciplines or a good honours degree in one of the said disciplines with at least three years of research/relevant work experience.
Applicants for the Project Assistant post should have an honours degree or an equivalent qualification, preferably in Business Administration, Social Sciences or related disciplines with at least one year of relevant post-qualification experience.
Applicants should also:
(a) be interested in the social dimension of design and creative culture;
(b) have experience in project management, community engagement and event management;
(c) have a good command of both written and spoken English and Chinese, with fluency in Putonghua being an advantage; and
(d) be dynamic, adaptable and responsible.
Preference will be given to those who have solid research skills.
Applicants are invited to contact Ms Alice Law at tel no. 3400 3435 or email disi.recruit@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered.

Consideration of applications will commence on 10 May 2022 until the position is filled.

Apply Now

Posting date: 10 February 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22021004
465,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Applied Mathematics
Research Assistant (two posts)
(Ref. 22020912)
[Appointment period: each for up to twelve months]
Duties
The appointees will assist the project leader in the research project - “Numerical methods for time-fractional diffusion equations with nonsmooth solutions”.
Qualifications
Applicants should have an honours degree or an equivalent qualification.
Applicants are invited to contact Dr Zhi Zhou at tel no. 2766 7865 or email zhi.zhou@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered. 

Consideration of applications will commence on 15 June 2022 until the positions are filled.

Apply Now

Posting date: 9 February 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22020912
466,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Applied Mathematics
Research Associate
(Ref. 22020911)
[Appointment period: up to twenty-four months]
Duties
The appointee will assist the project leader in the research project - “Inverse problems for anomalous diffusion models: Numerical methods and analysis”.
Qualifications
Applicants should have a master’s degree or a good honours degree with at least three years of research/relevant work experience.
Applicants are invited to contact Dr Zhi Zhou at tel no. 2766 7865 or email zhi.zhou@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered. 

Consideration of applications will commence on 15 June 2022 until the position is filled.

Apply Now

Posting date: 9 February 2021


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22020911
467,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Electrical Engineering
Postdoctoral Fellow / Research Associate
(Ref. 22020909-10)
[Appointment period: each for twenty-four months]
(1) Postdoctoral Fellow (six posts)
(2) Research Associate (four posts)
Duties
The appointees will assist the project leader in the research project – “Modelling, control and power converter design for battery storages in smart grids” and be engaged in one of the following targeted research directions:
(i) hardware - emerging power electronic converter design, control and implementation;
(ii) wireless - wireless power transfer;
(iii) microgrid - control, dispatch and stability of microgrids;
(iv) AI - AI/model-based battery modelling and control; and
(v) battery - electrochemical mechanism and modelling of lithium-ion batteries.
Qualifications
Applicants for the post of Postdoctoral Fellow should have a doctoral degree or an equivalent qualification and must have no more than five years of post-qualification experience at the time of application.
Applicants for the post of Research Associate should have a Master’s degree or a good honours degree with three or more years of research/relevant work experience.
Applicants are invited to contact Dr Wang Minghao at tel. no. 2766 6181 or email minghao.wang@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered. 

Consideration of applications will commence on 15 June 2022 until the positions are filled.

Apply Now

Posting date: 9 February 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22020909
468,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Applied Social Sciences
Project Assistant (two posts)
(Ref. 22020824)
[Appointment period: each for twelve months initially, with possibility of further appointment]
Duties
The appointees will assist the project leader in the Service-Learning project – “Promotion of children and adolescent development”. They will be required to:
(a) provide assistance to the administration of the service-learning project;
(b) assist in coordinating students’ services to adolescents and children with special needs in different service sites;
(c) assist in conducting research and evaluative studies, collect and analyse data and draft reports of the project; and
(d) perform any other duties as assigned by the Head of Department or his delegates.
The appointees will be occasionally required to work on shift and irregular hours including weekday evenings, weekends and public holidays.
Qualifications
Applicants should:
(a) have an honours degree in Psychology, Social Work, Education or other related disciplines;
(b) have a good command of both written and spoken English and Chinese including Putonghua;
(c) have good computer literacy including MS Word, Excel and PowerPoint;
(d) have good interpersonal and organizational skills; and
(e) be a good team player and able to work independently.
Applicants are invited to contact Dr Zhu Xiaoqin Julie at email xiaoqin.zhu@polyu.edu.hk for further information.
Applicants who have responded to the previous advertisement need not re-apply.
Conditions of Service
A highly competitive remuneration package will be offered.

Consideration of applications will commence on 15 June 2022 until the positions are filled.

Apply Now

Posting date: 8 February 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22020824
469,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Institute of Textiles and Clothing
Postdoctoral Fellow (Full-time or Part-time) / Research Associate (Full-time or Part-time)
(Ref. 22020818-19)
(1) Postdoctoral Fellow (Full-time or Part-time) (four posts)
[Appointment period: each for twenty-four months]
(2) Research Associate (Full-time or Part-time) (two posts)
[Appointment period: each for twenty-four months]
Duties
The appointees will assist the project leader in the research project – “Lightweight metallic glass fibre-based current collector for flexible and high capacity battery”.
Qualifications
Applicants for the Postdoctoral Fellow post should have a doctoral degree in Chemistry / Material Science / Textiles or other related fields and must have no more than five years of post-qualification experience at the time of application.
Applicants for the Research Associate post should have an MPhil / a master’s degree in one of the afore-mentioned fields, or a good honours degree in one of the afore-mentioned fields with at least three years of research/relevant work experience.
Applicants are invited to contact Dr Sze-wing Ng at tel no. 3400 3351 or email sze-wing-miya.ng@polyu.edu.hk for further information.
Conditions of Service
For full-time appointments, a highly competitive remuneration package will be offered.
For part-time appointments, the remuneration rates for the posts of Postdoctoral Fellow and Research Associate are HK$378 per hour and HK$173 per hour respectively. 

Consideration of applications will commence on 1 May 2022 until the positions are filled.

Apply Now

Posting date: 8 February 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22020818
470,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Applied Biology and Chemical Technology
Research Assistant
(Ref. 22020813)
[Appointment period: twelve months]
Duties
The appointee will assist the project leader in the research project - “The development of fluorescent binding ligands targeting RNA G-quadruplexes for live cell imaging and biofunctional investigations”.
Qualifications
Applicants should have:
(a) an MPhil degree or an equivalent qualification; and
(b) good research background in the fields of organic synthesis, molecular fluorescent probe development for nucleic acids, cell culture, western blotting, and live cell imaging, etc.
Applicants are invited to contact Dr Wong Wing Leung at tel no. 3400 8871 or email wing.leung.wong@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered.

Consideration of applications will commence on 15 June 2022 until the position is filled.

Apply Now

Posting date: 8 February 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22020813
471,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Applied Social Sciences
Project Administrative Assistant
(Ref. 22020812)
[Appointment period: twelve months]
Duties
The appointee will assist the project leader in the research project – “Jockey Club age-friendly city project (second phase)”. He/She will be required to:
(a) assist in programmes, events, workshops and training courses for the Institute of Active Ageing;
(b) assist in preparing reports, manuals, publicity materials, correspondences and related administrative work;
(c) assist in surveys and evaluation studies for the project; and
(d) perform any other duties as assigned by the Head of Department or his delegates.
Qualifications
Applicants should have:
(a) five passes in HKCEE including English Language (at least Grade C if Syllabus A; Level 2 if results are obtained from 2007 onwards), Chinese Language (Level 2 if results are obtained from 2007 onwards) and Mathematics; or a combination of results in five HKDSE subjects of Level 2 in New Senior Secondary subjects / “Attained” in Applied Learning subjects / Grade E in Other Language subjects, and the five subjects must include English Language, Chinese Language and Mathematics;
(b) a good command of both written and spoken English and Chinese as well as report writing skills;
(c) good computer literacy including MS Word, Excel and PowerPoint;
(d) good interpersonal and organizational skills; and
(e) team spirit and positive learning attitude.
Applicants are invited to contact Dr Bai Xue at tel no. 3400 3694, fax no. 2773 6546 or email xue.bai@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered.

Consideration of applications will commence on 15 June 2022 until the position is filled.

Apply Now

Posting date: 8 February 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22020812
472,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Chinese and Bilingual Studies
Multimedia Learning Resources Development Officer
(Ref. 22020802)
[Appointment period: twelve months initially, with possibility of further appointment]
[to be appointed at the substantive level of Project Assistant] 
Duties
The appointee will assist the project leader in the research project - “Scaling up C-for-Chinese@JC in kindergarten sector to cultivate culturally responsive education”. The project is funded by The Hong Kong Jockey Club aiming at supporting ethnic minority children in kindergarten and junior primary sector to learn Chinese under a culturally responsive education framework, as a scale-up extension of a completed project called “C-for-Chinese@JC”. He/She will be required to:
(a) assist in the development of multimedia learning resources and operation of the project ePlatform;
(b) assist in the preparation of tender and monitoring of vendor performance for the development of multimedia learning resources;
(c) assist in liaising with project partners for the collection, processing, management and dissemination of project data supported by the e-Platform;
(d) assist in the implementation, administration and enhancement of hardware, software and AV products related to the project;
(e) keep an updated record of inventory items; and
(f) perform any other duties as assigned by the project leader or his/her delegates.
Qualifications
Applicants should have:
(a) a recognised degree in Multimedia Technology, Computing or related disciplines;
(b) two years’ relevant post-qualification work experience in e-Platform management and AV support services;
(c) the ability to work independently with minimal supervision, as well as collaboratively with team members; and
(d) good problem-solving and multi-tasking skills.
Applicants are invited to contact Mr Chadwick Ngan at email chadwick.ngan@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered.

Consideration of applications will commence on 15 June 2022 until the position is filled.

Apply Now

Posting date: 10 February 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22020802
473,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Health Technology and Informatics
Postdoctoral Fellow
(Ref. 22020801)
[Appointment period: nineteen months]
Duties
The appointee will assist the project leader in the research project - “Key technology development and multicenter validation for cervical cancer intelligent radiotherapy”.
Qualifications
Applicants should:
(a) have a doctoral degree in Medical Physics, Biomedical Engineering, Medical Imaging, Computer Science or other related disciplines and must have no more than five years of post-qualification experience at the time of application;
(b) have a good command of both written and spoken English;
(c) be highly motivated, sensible, committed and self-initiated;
(d) have a strong sense of responsibility; and
(e) be able to work independently as well as be a good team player.
Preference will be given to those with related research experience.
Applicants are invited to contact Prof. Jing Cai at tel no. 3400 8645, fax no. 2362 4365 or email jing.cai@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered.

Consideration of applications will commence on 15 February 2022 until the position is filled. 

Apply Now

Posting date: 8 February 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22020801
474,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Rehabilitation Sciences
Part-time Research Associate
(Ref. 22020710)
[Appointment period: three months]
Duties
The appointee will assist the project leader in the research project - “Research support to head fund”.
Qualifications
Applicants should:
(a) have a master’s degree in Rehabilitation Sciences, Neuroscience, Psychology, Biotechnology, Biochemistry, Medicines, Public Health or other related disciplines or a good honours degree in one of the said disciplines with three or more years of research/relevant work experience;
(b) have a good command of both written and spoken English and Chinese;
(c) have a strong sense of responsibility; and
(d) be self-motivated and able to work independently.
Applicants are invited to contact Miss Renee Wong at tel no. 2766 7153 or email wl-renee.wong@polyu.edu.hk for further information.
Conditions of Service
The remuneration rate is HK$173 per hour. 

Consideration of applications will commence on 15 June 2022 until the position is filled.

Apply Now

Posting date: 7 February 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22020710
475,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Mental Health Research Centre
Postdoctoral Fellow
(Ref. 22020406)
[Appointment period: thirty-six months]
Duties
The appointee will assist the project leader in the research project - “Mental Health Research Centre”. He/She will be required to:
(a) draft research proposals for internal and external research grants;
(b) write high quality journal publications;
(c) liaise with different members / parties to promote interdisciplinary collaboration in the focus area at PolyU;
(d) coordinate with research partners including clinical sites and Non-Governmental Organization;
(e) participate in study design, data collection and analyses, and progress / scientific reports preparation according to the project requirement;
(f) coordinate administrative tasks and research work as required for the project, in the preparation and delivery of assessment, materials and reports; and
(g) perform any other duties as assigned by the Director of MHRC or his/her delegates.
Qualifications
Applicants should have:
(a) a doctoral degree in Occupational Therapy in Mental Health, Neuroscience, Psychiatry, Psychology, Public Health, Social Sciences, Data Science, Statistics or a health-related discipline;
(b) good command of both written and spoken English and Chinese; and
(c) good organizational skills, strong sense of responsibility and be able to work independently and self-motivated.
Applicants are invited to contact Miss Renee Wong at tel no. 2766 7153 or email wlamwong@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered. 

Consideration of applications will commence on 15 June 2022 until the position is filled.

Apply Now

Posting date: 4 February 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22020406
476,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Mental Health Research Centre
Postdoctoral Fellow
(Ref. 22020405)
[Appointment period: six to twelve months initially, with possibility of further appointment]
Duties
The appointee will assist the project leader in the research project - “Mental Health Research Centre”. He/She will be required to:
(a) assist in planning and implementing all aspects of research, including grant development, proposal writing and publication development;
(b) assist in providing support to the development and implementation of teaching and learning enhancement;
(c) assist in other administrative duties in relations to social sciences, as deemed appropriate by the Research Centre; and
(d) perform any other duties as assigned by the Director of MHRC or his/her delegates.
Qualifications
Applicants should:
(a) have a PhD / doctoral degree in Psychology or a relevant discipline, particularly with research expertise in the area of Mental Health;
(b) be able to conduct both quantitative and qualitative data analysis independently;
(c) have an excellent command of both written and spoken English and Chinese; and
(d) be self-motivated, well-organized, detail-minded and have the ability of multi-tasking.
Preference will be given to those with experience in neuroscience research training.
Applicants are invited to contact Prof. Sylvia Xiaohua Chen at tel no. 3400 3696, fax no. 2773 6558 or email ssxhchen@polyu.edu.hk for further information. 
Conditions of Service
A highly competitive remuneration package will be offered. 

Consideration of applications will commence on 15 June 2022 until the position is filled.

Apply Now

Posting date: 4 February 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22020405
477,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Applied Social Sciences
Part-time Project Assistant (two posts)
(Ref. 22013113)
[Appointment period: each for twelve months]
Duties
The appointees will assist the project leader in the project – “Guidance and counselling programme team”. They will be required to:
(a) assist in promoting, recruiting, screening, in-taking and assigning cases to counselling service offered by Guidance Net;
(b) assist in the logistics and implementation of workshops for students;
(c) maintain the daily operation and facilities of Guidance Net; and
(d) perform any other duties as assigned by the Head of Department or his delegates.
Qualifications
Applicants should:
(a) have a good honours degree in Social Work or Counselling or an equivalent qualification;
(b) have a good command of both written and spoken English and Chinese;
(c) have good interpersonal, communication and organizational skills;
(d) be self-motivated; and
(e) be a good team player and able to work independently and efficiently.
Applicants are invited to contact Ms Joanna Chung at tel no. 3400 3492, fax no. 2773 6558 or email joanna.chung@polyu.edu.hk for further information. 
Conditions of Service
The remuneration rate is HK$122 per hour.

Consideration of applications will commence on 15 June 2022 until the positions are filled.

Apply Now

Posting date: 31 January 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22013113
478,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Electrical Engineering
Research Associate / Research Assistant
(Ref. 22013109-10)
(1) Research Associate
[Appointment period: twelve months]
(2) Research Assistant
[Appointment period: six months]
Duties
The appointees will assist the project leader in the research project – “Nonlinearity-tolerant source coding for long-haul optical communications”.
Qualifications
Applicants for the post of Research Associate should have a Master’s degree or a good honours degree with three or more years of research/relevant work experience.
Applicants for the post of Research Assistant should have an honours degree or an equivalent qualification.
Applicants are invited to contact Prof. Alan Pak Tao Lau at tel. no. 3400 3346 or email alan.pt.lau@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered.

Consideration of applications will commence on 15 June 2022 until the positions are filled.

Apply Now

Posting date: 31 January 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22013109
479,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Institute of Textiles and Clothing
Postdoctoral Fellow / Research Associate / Research Assistant (one to two posts)
(Ref. 22012813)
[Appointment period: each for six to twelve months initially, with possibility of further appointment]
Duties
The appointee(s) will assist the project leader in the research project – “Artificial intelligent design and realization system for ergonomic fit and personalized functional compression textiles”.
Qualifications
Applicants for the Postdoctoral Fellow post should have a doctoral degree or an equivalent qualification and must have no more than five years of post-qualification experience at the time of application.
Applicants for the Research Associate post should have a master’s degree or a good honours degree with three or more years of research/relevant work experience.
Applicants for the Research Assistant post should have an honours degree or an equivalent qualification.
For all post(s), applicants should also have background in automatic control, electronic engineering, electronic information and computing, mechanical engineering, mechatronic or artificial intelligent.
Applicants are invited to contact Dr Liu Rong Sally at tel no. 2766 6473, fax no. 2773 1432 or email rong.liu@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered. 

Consideration of applications will commence on 1 May 2022 until the position is filled.

Apply Now

Posting date: 28 January 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22012813
480,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Health Technology and Informatics
Postdoctoral Fellow / Research Associate / Research Assistant (under the Research Talent Hub of ITF projects) (three posts)
(Ref. 22012809)
[Appointment period: each for twenty-four months]
Duties
The appointees will assist the project leader in the research project – “Integrative genome medicine”. This project is funded by the HK Global STEM Professorship Scheme.
Qualifications
Applicants for the Postdoctoral Fellow posts should have a doctoral degree in Computational Biology, Bioinformatics, Computer Science, Genomics, Genetics or other related disciplines and must have no more than five years of post-qualification experience at the time of application.
Applicants for the Research Associate posts should have a master’s degree in the said disciplines or a good honours degree in the said disciplines with three or more years of research/relevant work experience.
Applicants for the Research Assistant posts should have an honours degree in the said disciplines or an equivalent qualification.
For all posts, applicants should also:
(a) obtain the required degree from a local university or a reputable or well-recognised university (i.e. the top 100 universities for STEM subjects of interest in the world university ranking tables https://www.itf.gov.hk/filemanager/en/content_90/RTH-ITF%20Guide_en_Mar%202021.pdf); and
(b) have experience in the data analytic skills of software development, algorithm design and analysis.
Preference will be given to those with experience in the bioinformatic skills of genome sequence analysis including sequence/genome mapping, genome assembly, DNA- and RNA-seq data analysis, pathway analysis, RNA and protein 3D structure analysis.
Applicants are invited to contact Prof. Zhang Weixiong at tel no. 3400 8567 or email weixiong.zhang@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered.

Consideration of applications will commence on 15 June 2022 until the positions are filled.

Apply Now

Posting date: 28 January 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22012809
